"FOLDERNUMBER","FOLDERTYPE","REPORTCODE","FOLDERSTATUS","APPLICATIONDATE","APPROVEDAPPLICATIONDATE","DECISIONDATE","COMPLETEDDATE","ROLLNUMBER","NEIGHBOURHOOD","UNIT","HOUSE","STREET","ADDRESS","PLAN","BLOCK","LOT","LEGAL","PROPERTY_NUMBER","UNITSCREATED"
"DEV10703","SDD & 2 UNIT DWELLINGS","WAIVER","CANCELLED","9/25/2018 12:00:00 AM","","","9/26/2018 12:00:00 AM","2130002510001","WEST LETHBRIDGE EMPLOYMENT CENTER - INDUSTRIAL","","251","30 ST W","251 30 ST W","4;22;9;3;SW","5","","MERIDIAN 4 RANGE 22 TOWNSHIP 9 SECTION 3 LEGAL SUBDIVISION 5 IN THE SOUTH WEST QUARTER AS SHOWN ON THE TOWNSHIP PLAN DATED 9 OCTOBER 1909 CONTAINING 39.75 ACRES MORE OR LESS","352572",""
"DEV10704","COM/DC/IND/MF/PB/UR/V","IND-NEW","COMPLETED","9/26/2018 12:00:00 AM","9/26/2018 12:00:00 AM","10/2/2018 12:00:00 AM","10/2/2018 12:00:00 AM","4131002060001","ANDERSON INDUSTRIAL PARK","","206","31 ST N","206 31 ST N","1741JK","","14","PLAN 1741JK LOT 14","200000",""
"DEV10705","SDD & 2 UNIT DWELLINGS","SD-NEW","COMPLETED","9/26/2018 12:00:00 AM","9/26/2018 12:00:00 AM","9/26/2018 12:00:00 AM","9/26/2018 12:00:00 AM","2013108200001","COPPERWOOD","","820","COALBROOK CLOSE W","820 COALBROOK CLOSE W","1712117","10","132","PLAN 1712117 BLOCK 10 LOT 132","471422",""
"DEV10706","SDD & 2 UNIT DWELLINGS","2U-NEW","COMPLETED","9/26/2018 12:00:00 AM","9/26/2018 12:00:00 AM","9/26/2018 12:00:00 AM","9/26/2018 12:00:00 AM","2013107920001","COPPERWOOD","","792","COALBROOK CLOSE W","792 COALBROOK CLOSE W","1712117","10","125","PLAN 1712117 BLOCK 10 LOT 125","471415",""
"DEV10707","SDD & 2 UNIT DWELLINGS","2U-NEW","COMPLETED","9/26/2018 12:00:00 AM","9/26/2018 12:00:00 AM","9/26/2018 12:00:00 AM","9/26/2018 12:00:00 AM","2029200630001","GARRY STATION","","63","KENSINGTON RD W","63 KENSINGTON RD W","1711131","6","21","PLAN 1711131 BLOCK 6 LOT 21","470725",""
"DEV10708","COM/DC/IND/MF/PB/UR/V","COM-CH USE","COMPLETED","9/26/2018 12:00:00 AM","10/2/2018 12:00:00 AM","10/2/2018 12:00:00 AM","10/2/2018 12:00:00 AM","1202004020001","DOWNTOWN","","402","2 AVE S","402 2 AVE S","1668D","A","A","PLAN 1668D SUBDIVISION A","306911",""
"DEV10709","SIGNS","NEW","COMPLETED","9/26/2018 12:00:00 AM","10/17/2018 12:00:00 AM","10/17/2018 12:00:00 AM","10/17/2018 12:00:00 AM","2070005500001","WEST HIGHLANDS","","550","UNIVERSITY DR W","550 UNIVERSITY DR W","9810149","2","1","PLAN 9810149 BLOCK 2 LOT 1","371808",""
"DEV10710","SDD & 2 UNIT DWELLINGS","2U-NEW","CANCELLED","9/27/2018 12:00:00 AM","","","5/28/2019 12:00:00 AM","4119006240001","WESTMINSTER","","624","19 ST N","624 19 ST N","3842S","","36,37","PLAN 3842S LOTS 36 AND 37","320785",""
"DEV10711","COM/DC/IND/MF/PB/UR/V","COM-CH USE","COMPLETED","9/28/2018 12:00:00 AM","10/1/2018 12:00:00 AM","10/1/2018 12:00:00 AM","10/1/2018 12:00:00 AM","4113004250001","WESTMINSTER","","425","13 ST N","425 13 ST N","625C","","29-37","PLAN 625C  BLOCK   PLAN..... LETHBRIDGE 625C THE N TWENTY-FIVE (25) FEET OF LOTS TWENTY-NINE (29) AND THIRTY (30) AND ALL OF LOTS THIRTY-ONE (31) TO THIRTY-SEVEN (37) INCLUSIVE EXCEPTING THEREOUT THAT PTN OF LOT THIRTY-SIX (36) DESCRIBED AS FOLLOWS: ","205075",""
"DEV10712","COM/DC/IND/MF/PB/UR/V","PB-NEW","COMPLETED","9/28/2018 12:00:00 AM","10/12/2018 12:00:00 AM","10/12/2018 12:00:00 AM","10/12/2018 12:00:00 AM","1204009050001","UPPER EASTSIDE","","905","4 AVE S","905 4 AVE S","4353S","36","24-35","PLAN 4353S BLOCK 36 LOTS 24 TO 35 INCLUSIVE","315255",""
"DEV10713","SDD & 2 UNIT DWELLINGS","WAIVER","COMPLETED","9/28/2018 12:00:00 AM","10/1/2018 12:00:00 AM","10/1/2018 12:00:00 AM","10/1/2018 12:00:00 AM","4112105390001","SENATOR BUCHANAN","","539","12A ST N","539 12A ST N","9912232","152","47","PLAN 9912232 BLOCK 152 LOT 47","377121",""
"DEV10714","TYPE A HOME OCCUPATIONS","NEW","COMPLETED","9/28/2018 12:00:00 AM","9/28/2018 12:00:00 AM","9/28/2018 12:00:00 AM","9/28/2018 12:00:00 AM","2010709220001","THE CANYONS","","922","CANYONVIEW PL W","922 CANYONVIEW PL W","1014809","12","26","PLAN 1014809 BLOCK 12 LOT 26","460009",""
"DEV10715","TYPE A HOME OCCUPATIONS","NEW","COMPLETED","9/28/2018 12:00:00 AM","9/28/2018 12:00:00 AM","9/28/2018 12:00:00 AM","9/28/2018 12:00:00 AM","4209024260001","MAJESTIC PLACE","","2426","9 AVE N","2426 9 AVE N","2896IB","1","11","PLAN 2896IB BLOCK 1 LOT 11","207196",""
"DEV10716","TYPE A HOME OCCUPATIONS","NEW","COMPLETED","9/28/2018 12:00:00 AM","9/28/2018 12:00:00 AM","9/28/2018 12:00:00 AM","9/28/2018 12:00:00 AM","1054104150001","FAIRMONT","","415","GATEWAY CRES S","415 GATEWAY CRES S","0610307","3","4","PLAN 0610307 BLOCK 3 LOT 4","420143",""
"DEV10717","TYPE A HOME OCCUPATIONS","NEW","COMPLETED","10/1/2018 12:00:00 AM","10/1/2018 12:00:00 AM","10/1/2018 12:00:00 AM","10/1/2018 12:00:00 AM","2016602320001","MOUNTAIN HEIGHTS","","232","MT CRANDELL CRES W","232 MT CRANDELL CRES W","7911317","7","16","PLAN 7911317 BLOCK 7 LOT 16","252773",""
"DEV10718","SIGNS","NEW","COMPLETED","10/1/2018 12:00:00 AM","10/3/2018 12:00:00 AM","10/3/2018 12:00:00 AM","10/3/2018 12:00:00 AM","","THE CROSSINGS","","12","AQUITANIA BLVD W","12 AQUITANIA BLVD W","1710376","","","","469891",""
"DEV10719","COM/DC/IND/MF/PB/UR/V","COM-CH USE","COMPLETED","10/1/2018 12:00:00 AM","10/1/2018 12:00:00 AM","10/10/2018 12:00:00 AM","10/10/2018 12:00:00 AM","1202007050001","DOWNTOWN","","705","2 AVE S","705 2 AVE S","4353S","8","8-11","PLAN 4353S  BLOCK 8  LOTS 8 TO 11 INCLUSIVE
","297209",""
"DEV10720","COM/DC/IND/MF/PB/UR/V","PB-ADD","CANCELLED","10/2/2018 12:00:00 AM","","","10/2/2018 12:00:00 AM","","","","",""," ","","","","","",""
"DEV10721","TYPE A HOME OCCUPATIONS","NEW","CANCELLED","10/2/2018 12:00:00 AM","","","10/2/2018 12:00:00 AM","","","","",""," ","","","","","",""
"DEV10722","TYPE A HOME OCCUPATIONS","NEW","COMPLETED","10/2/2018 12:00:00 AM","10/2/2018 12:00:00 AM","10/2/2018 12:00:00 AM","10/2/2018 12:00:00 AM","1047038020001","REDWOOD","","3802","REDWOOD RD S","3802 REDWOOD RD S","7511052","12","1","PLAN 7511052 BLOCK 12 LOT 1","275635",""
"DEV10723","SIGNS","NEW","COMPLETED","10/3/2018 12:00:00 AM","10/4/2018 12:00:00 AM","10/4/2018 12:00:00 AM","10/4/2018 12:00:00 AM","1132030011001","WEST MAYOR MAGRATH DR","","3001","32 ST S","3001 32 ST S","1611988","2","12","PLAN 1611988 BLOCK 2 LOT 12","466879",""
"DEV10724","COM/DC/IND/MF/PB/UR/V","COM-CH USE","COMPLETED","10/3/2018 12:00:00 AM","10/4/2018 12:00:00 AM","10/4/2018 12:00:00 AM","10/4/2018 12:00:00 AM","1105004270001","DOWNTOWN","","427","5 ST S","427 5 ST S","4353S","45","1-4","PLAN 4353S  BLOCK 45 THE NORTH FIFTY (50) FEET OF LOTS ONE (1) TO FOUR (4) INCLUSIVE
","211627",""
"DEV10725","TYPE A HOME OCCUPATIONS","NEW","COMPLETED","10/3/2018 12:00:00 AM","10/3/2018 12:00:00 AM","10/3/2018 12:00:00 AM","10/3/2018 12:00:00 AM","2006801350001","INDIAN BATTLE HEIGHTS","","135","BLACKFOOT BLVD W","135 BLACKFOOT BLVD W","0312479","16","72","PLAN 0312479 BLOCK 16 LOT 72","402181",""
"DEV10726","COM/DC/IND/MF/PB/UR/V","COM-CH USE","COMPLETED","10/4/2018 12:00:00 AM","10/9/2018 12:00:00 AM","10/9/2018 12:00:00 AM","10/9/2018 12:00:00 AM","1105005150001","DOWNTOWN","","515","5 ST S","515 5 ST S","4353S","54","40-45","PLAN 4353S BLOCK 54 LOTS 40 TO 45 INCLUSIVE","458323",""
"DEV10727","SDD & 2 UNIT DWELLINGS","SUITE-NEW","COMPLETED","10/4/2018 12:00:00 AM","10/18/2018 12:00:00 AM","10/18/2018 12:00:00 AM","10/18/2018 12:00:00 AM","1216017060001","AGNES DAVIDSON","","1706","16 AVE S","1706 16 AVE S","8410HO","4","2","PLAN 8410HO BLOCK 4 LOT 2","289446",""
"DEV10728","SIGNS","NEW","COMPLETED","10/4/2018 12:00:00 AM","10/9/2018 12:00:00 AM","10/9/2018 12:00:00 AM","10/9/2018 12:00:00 AM","","WEST HIGHLANDS","19","550","UNIVERSITY DR W","19-550 UNIVERSITY DR W","","","","","468649",""
"DEV10729","SDD & 2 UNIT DWELLINGS","2U-NEW","COMPLETED","10/4/2018 12:00:00 AM","10/19/2018 12:00:00 AM","10/19/2018 12:00:00 AM","10/19/2018 12:00:00 AM","2020305850001","THE CROSSINGS","","585","DEVONIA RD W","585 DEVONIA RD W","1311164","6","7","PLAN 1311164 BLOCK 6 LOT 7","462374",""
"DEV10730","SDD & 2 UNIT DWELLINGS","WAIVER","COMPLETED","10/5/2018 12:00:00 AM","10/9/2018 12:00:00 AM","10/9/2018 12:00:00 AM","10/9/2018 12:00:00 AM","4117007350001","WESTMINSTER","","735","17 ST N","735 17 ST N","246T","B","6,7","PLAN 246T BLOCK B LOT 6 AND THE MOST NORTHERLY 22.5 FEET OF LOT 7","347546",""
"DEV10731","TYPE A HOME OCCUPATIONS","NEW","COMPLETED","10/5/2018 12:00:00 AM","10/5/2018 12:00:00 AM","10/5/2018 12:00:00 AM","10/5/2018 12:00:00 AM","4112104180001","SENATOR BUCHANAN","","418","12A ST N","418 12A ST N","406R","150","8","PLAN 406R BLOCK 150 LOT 8","386326",""
"DEV10732","TYPE A HOME OCCUPATIONS","NEW","COMPLETED","10/9/2018 12:00:00 AM","10/9/2018 12:00:00 AM","10/9/2018 12:00:00 AM","10/9/2018 12:00:00 AM","4106012060001","STAFFORDVILLE","","1206","6 ST N","1206 6 ST N","7712JK","4","1","PLAN LETHBRIDGE 7712JK BLOCK FOUR (4) THE SOUTH THIRTY FOUR AND TWO TENTHS  (34.2) FEET OF LOT ONE (1)","214644",""
"DEV10733","SDD & 2 UNIT DWELLINGS","2U-NEW","COMPLETED","10/9/2018 12:00:00 AM","10/24/2018 12:00:00 AM","10/24/2018 12:00:00 AM","10/24/2018 12:00:00 AM","1158018020001","SOUTHEAST EMPLOYMENT CENTRE","","1802","58 ST S","1802 58 ST S","0410527","1","1","PLAN 0410527 BLOCK 1 LOT 1","404687",""
"DEV10734","SDD & 2 UNIT DWELLINGS","WAIVER","COMPLETED","10/10/2018 12:00:00 AM","10/11/2018 12:00:00 AM","10/11/2018 12:00:00 AM","10/11/2018 12:00:00 AM","2028002020001","INDIAN BATTLE HEIGHTS","","202","JERRY POTTS BLVD W","202 JERRY POTTS BLVD W","8210884","4","15","PLAN 8210884 BLOCK 4 LOT 15","202912",""
"DEV10735","TYPE A HOME OCCUPATIONS","NEW","COMPLETED","10/10/2018 12:00:00 AM","10/10/2018 12:00:00 AM","10/10/2018 12:00:00 AM","10/10/2018 12:00:00 AM","4116014050001","WINSTON CHURCHILL","","1405","16 ST N","1405 16 ST N","4420JK","3","33","PLAN 4420 JK BLOCK 3 THE NORTHERLY 8.99 METRES IN PERPENDICULAR WIDTH THROUGHOUT OF LOT 33","358116",""
"DEV10736","COM/DC/IND/MF/PB/UR/V","COM-CH USE","COMPLETED","10/10/2018 12:00:00 AM","10/10/2018 12:00:00 AM","10/11/2018 12:00:00 AM","10/11/2018 12:00:00 AM","","AGNES DAVIDSON","","1312","MAYOR MAGRATH DR S","1312 MAYOR MAGRATH DR S","","","","","468943",""
"DEV10737","COM/DC/IND/MF/PB/UR/V","COM-CH USE","CANCELLED","10/10/2018 12:00:00 AM","10/10/2018 12:00:00 AM","10/12/2018 12:00:00 AM","10/12/2018 12:00:00 AM","1202004020001","DOWNTOWN","","402","2 AVE S","402 2 AVE S","1668D","A","A","PLAN 1668D SUBDIVISION A","306911",""
"DEV10738","SDD & 2 UNIT DWELLINGS","SUITE-NEW","COMPLETED","10/10/2018 12:00:00 AM","10/16/2018 12:00:00 AM","10/16/2018 12:00:00 AM","10/16/2018 12:00:00 AM","1145027270001","DISCOVERY","","2727","45 ST S","2727 45 ST S","1810683","17","7","PLAN 1810683 BLOCK 17 LOT 7","471990",""
"DEV10739","COM/DC/IND/MF/PB/UR/V","COM-CH USE","COMPLETED","10/10/2018 12:00:00 AM","10/10/2018 12:00:00 AM","10/11/2018 12:00:00 AM","10/11/2018 12:00:00 AM","","DOWNTOWN","","506","5 ST S","506 5 ST S","","","","","463738",""
"DEV10740","SIGNS","NEW","COMPLETED","10/10/2018 12:00:00 AM","10/11/2018 12:00:00 AM","10/11/2018 12:00:00 AM","10/11/2018 12:00:00 AM","4113001040001","SENATOR BUCHANAN","","104","13 ST N","104 13 ST N","9212512","","8A","DESCRIPTIVE PLAN 9212512 LOT 8A","354686",""
"DEV10741","SDD & 2 UNIT DWELLINGS","WAIVER","COMPLETED","10/11/2018 12:00:00 AM","10/11/2018 12:00:00 AM","10/11/2018 12:00:00 AM","10/11/2018 12:00:00 AM","2081100860001","RIVERSTONE","","86","RIVERFORD CLOSE W","86 RIVERFORD CLOSE W","1513409","5","51","PLAN 1513409 BLOCK 5 LOT 51","465317",""
"DEV10742","TYPE A HOME OCCUPATIONS","NEW","COMPLETED","10/11/2018 12:00:00 AM","10/11/2018 12:00:00 AM","10/11/2018 12:00:00 AM","10/11/2018 12:00:00 AM","1215021110001","AGNES DAVIDSON","","2111","15 AVE S","2111 15 AVE S","1409HI","3","16","PLAN 1409HI BLOCK 3 LOT 16","333455",""
"DEV10743","SDD & 2 UNIT DWELLINGS","WAIVER","COMPLETED","10/11/2018 12:00:00 AM","10/11/2018 12:00:00 AM","10/11/2018 12:00:00 AM","10/11/2018 12:00:00 AM","1206012390001","LONDON ROAD","","1239","6 AVE S","1239 6 AVE S","1354C","","133,134","PLAN 1354C THE WEST 20 FEET OF LOT 133 AND THE WHOLE OF LOT 134","334323",""
"DEV10744","TYPE A HOME OCCUPATIONS","NEW","COMPLETED","10/11/2018 12:00:00 AM","10/11/2018 12:00:00 AM","10/11/2018 12:00:00 AM","10/11/2018 12:00:00 AM","4015000500001","PARK MEADOWS","","50","EAGLE RD N","50 EAGLE RD N","7410532","24","90","PLAN 7410532 BLOCK 24 LOT 90","281760",""
"DEV10745","TYPE A HOME OCCUPATIONS","NEW","COMPLETED","10/12/2018 12:00:00 AM","10/12/2018 12:00:00 AM","10/12/2018 12:00:00 AM","10/12/2018 12:00:00 AM","2000904780001","COUNTRY MEADOWS","","478","BLUEBELL LANE W","478 BLUEBELL LANE W","1711902","6","20","PLAN 1711902 BLOCK 6 LOT 20","470680",""
"DEV10746","SDD & 2 UNIT DWELLINGS","WAIVER","COMPLETED","10/12/2018 12:00:00 AM","10/12/2018 12:00:00 AM","10/12/2018 12:00:00 AM","10/12/2018 12:00:00 AM","2035000500001","GARRY STATION","","50","LASALLE RD W","50 LASALLE RD W","1210758","4","4","PLAN 1210758 BLOCK 4 LOT 4","461224",""
"DEV10747","SDD & 2 UNIT DWELLINGS","WAIVER","COMPLETED","10/12/2018 12:00:00 AM","10/15/2018 12:00:00 AM","10/15/2018 12:00:00 AM","10/15/2018 12:00:00 AM","2026201170001","HERITAGE HEIGHTS","","117","HERITAGE BLVD W","117 HERITAGE BLVD W","9210149","6","12","PLAN 9210149 BLOCK 6 LOT 12","351823",""
"DEV10748","SDD & 2 UNIT DWELLINGS","WAIVER","COMPLETED","10/12/2018 12:00:00 AM","10/15/2018 12:00:00 AM","10/15/2018 12:00:00 AM","10/15/2018 12:00:00 AM","1084001900001","FAIRMONT","","190","FAIRMONT GARDEN RD S","190 FAIRMONT GARDEN RD S","9712154","10","79","PLAN 9712154 BLOCK 10 LOT 79","371101",""
"DEV10749","COM/DC/IND/MF/PB/UR/V","IND-CH USE","COMPLETED","10/12/2018 12:00:00 AM","10/12/2018 12:00:00 AM","10/15/2018 12:00:00 AM","10/15/2018 12:00:00 AM","4205031950001","SHACKLEFORD INDUSTRIAL PARK","","3195","5 AVE N","3195 5 AVE N","7610495","12","17","PLAN 7610495 BLOCK 12 LOT 17 EXCEPT THE EAST 66 FEET OF THE SOUTH ON 150 FEET THEREOF CONTAINING 1.048 HECTARES (2.59 ACRES) MORE OR LESS","273143",""
"DEV10750","COM/DC/IND/MF/PB/UR/V","IND-CH USE","COMPLETED","10/12/2018 12:00:00 AM","10/12/2018 12:00:00 AM","10/15/2018 12:00:00 AM","10/15/2018 12:00:00 AM","4130039540035","SHERRING INDUSTRIAL PARK","35","3954","30 ST N","35-3954 30 ST N","1810845","","4","CONDOMINIUM PLAN 1810845 UNIT 4","472211","1"
"DEV10751","SIGNS","NEW","COMPLETED","10/12/2018 12:00:00 AM","10/15/2018 12:00:00 AM","10/15/2018 12:00:00 AM","10/15/2018 12:00:00 AM","1048002100001","DOWNTOWN","","210","SCENIC DR S","210 SCENIC DR S","4353S","21","7-11","PLAN 4353S  BLOCK 21  LOTS 7 TO 11","252360",""
"DEV10752","TYPE B/C HOME OCCUPATIONS","NEW","COMPLETED","10/15/2018 12:00:00 AM","10/15/2018 12:00:00 AM","10/15/2018 12:00:00 AM","10/15/2018 12:00:00 AM","1018010070001","LAKEVIEW","","1007","HENDERSON LAKE BLVD S","1007 HENDERSON LAKE BLVD S","6581HV","10","57","PLAN 6581HV BLOCK 10 LOT 57","299393",""
"DEV10753","SECONDARY SUITES PRIOR 2006","SUITE-PRE","CANCELLED","10/15/2018 12:00:00 AM","","","9/19/2019 12:00:00 AM","1116006400001","VICTORIA PARK","","640","16 ST S","640 16 ST S","4353S","125","25,26","PLAN 4353S BLOCK 125 LOTS 25 AND 26","317656",""
"DEV10754","COM/DC/IND/MF/PB/UR/V","IND-CH USE","COMPLETED","10/15/2018 12:00:00 AM","10/15/2018 12:00:00 AM","10/17/2018 12:00:00 AM","10/17/2018 12:00:00 AM","4202026200001","ANDERSON INDUSTRIAL PARK","","2620","2 AVE N","2620 2 AVE N","8266JK","J","","PLAN 8266JK BLOCK J","220489",""
"DEV10755","TYPE A HOME OCCUPATIONS","NEW","COMPLETED","10/15/2018 12:00:00 AM","10/15/2018 12:00:00 AM","10/15/2018 12:00:00 AM","10/15/2018 12:00:00 AM","2062300860001","RIDGEWOOD","","86","SHERWOOD BLVD W","86 SHERWOOD BLVD W","8111265","5","24","PLAN 8111265 BLOCK 5 LOT 24","241713",""
"DEV10756","COM/DC/IND/MF/PB/UR/V","DC-CH USE","COMPLETED","10/16/2018 12:00:00 AM","10/17/2018 12:00:00 AM","10/17/2018 12:00:00 AM","10/17/2018 12:00:00 AM","1048025100001","TUDOR ESTATES","","2510","SCENIC DR S","2510 SCENIC DR S","7410751","2","2","PLAN 7410751 BLOCK 2 LOT 2 CONTAINING 10.3 HECTARES (25.56 ACRES) MORE OR LESS EXCEPTING THEREOUT: PLAN           NUMBER     HECTARES     (ACRES)     MORE OR LESS ROAD           0012979    0.763         1.89","384128",""
"DEV10757","COM/DC/IND/MF/PB/UR/V","IND-CH USE","COMPLETED","10/16/2018 12:00:00 AM","10/16/2018 12:00:00 AM","10/16/2018 12:00:00 AM","10/16/2018 12:00:00 AM","4136012350001","CHURCHILL INDUSTRIAL PARK","","1235","36 ST N","1235 36 ST N","8111441","18","3","PLAN 8111441 BLOCK 18 LOT 3","241475",""
"DEV10758","SECONDARY SUITES PRIOR 2006","SUITE-PRE","COMPLETED","10/16/2018 12:00:00 AM","5/15/2019 12:00:00 AM","5/15/2019 12:00:00 AM","5/15/2019 12:00:00 AM","1030017290001","LAKEVIEW","","1729","LAKESIDE RD S","1729 LAKESIDE RD S","5656JK","3","2","PLAN 5656JK BLOCK 3 LOT 2","309711",""
"DEV10759","TYPE A HOME OCCUPATIONS","NEW","COMPLETED","10/17/2018 12:00:00 AM","10/17/2018 12:00:00 AM","10/17/2018 12:00:00 AM","10/17/2018 12:00:00 AM","","WESTMINSTER","206","821","20 ST N","206-821 20 ST N","","","","","467320",""
"DEV10760","TYPE A HOME OCCUPATIONS","NEW","COMPLETED","10/17/2018 12:00:00 AM","10/17/2018 12:00:00 AM","10/17/2018 12:00:00 AM","10/17/2018 12:00:00 AM","1040009380001","VICTORIA PARK","","938","MAYOR MAGRATH DR S","938 MAYOR MAGRATH DR S","790GO","1","68,69","PLAN 790GO BLOCK 1 THAT PORTION OF LOT 68 WHICH LIES TO THE NORTH OF THE SOUTH 23 FEET AND THE SOUTH 44 FEET OF LOT 69","343556",""
"DEV10761","SDD & 2 UNIT DWELLINGS","WAIVER","CANCELLED","10/17/2018 12:00:00 AM","","","10/18/2018 12:00:00 AM","1111005330001","LONDON ROAD","","533","11 ST S","533 11 ST S","4353S","60","34,35","PLAN 4353S BLOCK 60 LOTS 34 AND 35","218123",""
"DEV10762","SDD & 2 UNIT DWELLINGS","SD-NEW","CANCELLED","10/17/2018 12:00:00 AM","","","10/22/2018 12:00:00 AM","1118008180001","VICTORIA PARK","","818","18 ST S","818 18 ST S","4993R","","31,32","PLAN 4993R LOT 31 AND THE NORTH 20 FEET OF LOT 32","312140",""
"DEV10763","COM/DC/IND/MF/PB/UR/V","IND-CH USE","COMPLETED","10/17/2018 12:00:00 AM","10/17/2018 12:00:00 AM","10/19/2018 12:00:00 AM","10/19/2018 12:00:00 AM","4203012100001","SENATOR BUCHANAN","","1210","3 AVE N","1210 3 AVE N","406R","142","1-3","PLAN 406R BLOCK 142 LOTS 1 TO 3 INCLUSIVE","345838",""
"DEV10764","SECONDARY SUITES PRIOR 2006","SUITE-PRE","COMPLETED","10/18/2018 12:00:00 AM","11/27/2018 12:00:00 AM","11/27/2018 12:00:00 AM","11/27/2018 12:00:00 AM","2063100020001","INDIAN BATTLE HEIGHTS","","2","SQUAMISH BLVD W","2 SQUAMISH BLVD W","9912456","13","34","PLAN 9912456 BLOCK 13 LOT 34","377583",""
"DEV10765","TYPE A HOME OCCUPATIONS","NEW","COMPLETED","10/18/2018 12:00:00 AM","10/18/2018 12:00:00 AM","10/18/2018 12:00:00 AM","10/18/2018 12:00:00 AM","2013600580001","COPPERWOOD","","58","COALBANKS GATE W","58 COALBANKS GATE W","0613397","4","76","PLAN 0613397 BLOCK 4 LOT 76","424427",""
"DEV10766","TYPE A HOME OCCUPATIONS","NEW","COMPLETED","10/18/2018 12:00:00 AM","10/18/2018 12:00:00 AM","10/18/2018 12:00:00 AM","10/18/2018 12:00:00 AM","2084502220001","RIVERSTONE","","222","RIVERSTONE BLVD W","222 RIVERSTONE BLVD W","0612599","11","114","PLAN 0612599 BLOCK 11 LOT 114","423216",""
"DEV10767","COM/DC/IND/MF/PB/UR/V","COM-CH USE","COMPLETED","10/18/2018 12:00:00 AM","10/19/2018 12:00:00 AM","10/19/2018 12:00:00 AM","10/19/2018 12:00:00 AM","1105003160001","DOWNTOWN","","316","5 ST S","316 5 ST S","4353S","31","14-16","PLAN 4353S BLOCK 31 LOTS 14 TO 16 INCLUSIVE","263119",""
"DEV10768","SIGNS","NEW","COMPLETED","10/18/2018 12:00:00 AM","","","2/7/2019 12:00:00 AM","1108006040001","LONDON ROAD","","604","8 ST S","604 8 ST S","4353S","B","7","PLAN 4353S  BLOCK B  THE NORTH 37.5 FEET OF THE SOUTH 90 FEET OF LOT 7, THAT PORTION OF THE NORTHERLY 75 FEET OF LOT 7 WHICH LIES WEST OF THE EASTERLY 125 FEET OF SAID LOT, THE NORTH 75 FEET OF THE EAST 125 FEET OF LOT 7,","317362",""
"DEV10769","TYPE A HOME OCCUPATIONS","NEW","COMPLETED","10/18/2018 12:00:00 AM","10/18/2018 12:00:00 AM","10/18/2018 12:00:00 AM","10/18/2018 12:00:00 AM","2030002090001","VARSITY VILLAGE","","209","LAFAYETTE BLVD W","209 LAFAYETTE BLVD W","7510445","11","30","PLAN 7510445 BLOCK 11 LOT 30","201918",""
"DEV10770","SDD & 2 UNIT DWELLINGS","WAIVER","COMPLETED","10/19/2018 12:00:00 AM","10/19/2018 12:00:00 AM","10/19/2018 12:00:00 AM","10/19/2018 12:00:00 AM","4085001260001","UPLANDS","","126","UPLANDS BLVD N","126 UPLANDS BLVD N","9612037","10","71","PLAN 9612037 BLOCK 10 LOT 71","366628",""
"DEV10771","SDD & 2 UNIT DWELLINGS","WAIVER","COMPLETED","10/19/2018 12:00:00 AM","10/19/2018 12:00:00 AM","10/19/2018 12:00:00 AM","10/19/2018 12:00:00 AM","2057603510001","GARRY STATION","","351","SKEENA CRES W","351 SKEENA CRES W","1512949","2","73","PLAN 1512949 BLOCK 2 LOT 73","465012",""
"DEV10772","SDD & 2 UNIT DWELLINGS","2U-NEW","COMPLETED","10/19/2018 12:00:00 AM","10/22/2018 12:00:00 AM","10/22/2018 12:00:00 AM","10/22/2018 12:00:00 AM","2013108280001","COPPERWOOD","","828","COALBROOK CLOSE W","828 COALBROOK CLOSE W","1712117","10","134","PLAN 1712117 BLOCK 10 LOT 134","471424",""
"DEV10773","SDD & 2 UNIT DWELLINGS","2U-NEW","COMPLETED","10/19/2018 12:00:00 AM","10/19/2018 12:00:00 AM","10/19/2018 12:00:00 AM","10/19/2018 12:00:00 AM","2013108400001","COPPERWOOD","","840","COALBROOK CLOSE W","840 COALBROOK CLOSE W","1712117","10","137","PLAN 1712117 BLOCK 10 LOT 137","471427",""
"DEV10774","COM/DC/IND/MF/PB/UR/V","COM-ADD","COMPLETED","10/22/2018 12:00:00 AM","10/22/2018 12:00:00 AM","10/22/2018 12:00:00 AM","10/22/2018 12:00:00 AM","","SENATOR BUCHANAN","","643","12B ST N","643 12B ST N","","","","","469013",""
"DEV10775","TYPE A HOME OCCUPATIONS","NEW","COMPLETED","10/22/2018 12:00:00 AM","10/22/2018 12:00:00 AM","10/22/2018 12:00:00 AM","10/22/2018 12:00:00 AM","1216018020001","AGNES DAVIDSON","","1802","16 AVE S","1802 16 AVE S","1266HN","120","1","PLAN 1266HN BLOCK 120 LOT 1","336521",""
"DEV10776","TYPE A HOME OCCUPATIONS","NEW","COMPLETED","10/22/2018 12:00:00 AM","10/22/2018 12:00:00 AM","10/22/2018 12:00:00 AM","10/22/2018 12:00:00 AM","1210023100001","VICTORIA PARK","","2310","10 AVE S","2310 10 AVE S","8898GU","4","4","PLAN 8898GU BLOCK 4 LOT 4","280178",""
